id,f90,mean,var_resid,smul
000634,0.723869,0.392647,0.00771804,0.203221
000635,0.671148,0.416772,0.00716129,0.177380
000636,0.779764,0.468769,0.00946517,0.170122
000637,0.712353,0.457868,0.01203702,0.211667
000638,0.743215,0.481952,0.00907660,0.157314
000639,0.160869,0.559564,0.01575475,0.198618
000640,0.773280,0.918348,0.03147847,0.136267
000641,0.361492,0.876561,0.03674195,0.199675
000642,0.756482,0.431298,0.00922695,0.188709
000643,0.747432,0.427185,0.00986358,0.196277
000644,0.730751,0.394060,0.00744085,0.166408
000645,0.818040,0.590706,0.01796815,0.188410
000646,1.069400,0.493696,0.00935909,0.162366
000647,1.061810,0.521794,0.01379064,0.185104
000648,0.760546,0.417993,0.00706884,0.155351
000649,0.873219,0.436958,0.01009283,0.194759
000650,0.858096,0.438486,0.00787113,0.166063
000651,1.004294,0.482104,0.01237581,0.203492
000652,1.008085,0.391831,0.00774533,0.194354
000653,1.027128,0.416733,0.00940872,0.197159
000654,0.890762,0.485083,0.01240150,0.227482
000655,0.734749,0.488726,0.00921575,0.178355
000656,0.796262,0.579467,0.01341194,0.179187
000657,0.375407,0.392558,0.00754419,0.165300
000658,0.419990,0.395544,0.00682359,0.172124
000659,0.410138,0.373797,0.00800621,0.191241
000660,0.161059,0.439700,0.00913516,0.179968
000661,0.157029,0.463750,0.00844884,0.168280
000662,0.206404,0.433493,0.00915184,0.187985
000663,0.753329,0.622161,0.01529757,0.192281
000664,0.719811,0.615223,0.01987482,0.209225
000665,0.891618,0.549990,0.01442292,0.182436
000666,0.972083,0.425265,0.01188855,0.235505
000667,0.977343,0.465719,0.01506908,0.231257
000668,0.988829,0.410994,0.01108267,0.204130
000669,0.305588,0.509833,0.01195262,0.174496
000670,0.311032,0.548922,0.01312553,0.180565
000671,0.187825,0.514044,0.01203210,0.190253
000672,0.747718,0.495003,0.01118511,0.179825
000673,0.852852,0.536817,0.01433439,0.180101
000674,0.802561,0.542525,0.01477440,0.176832
000675,0.910148,0.478088,0.01034900,0.187123
000676,0.928341,0.454955,0.00944570,0.184036
000677,0.892473,0.464445,0.00744733,0.176460
000678,0.834330,0.357499,0.00737241,0.197326
000679,0.829929,0.350490,0.00589169,0.191522
000680,0.911957,0.363112,0.00629118,0.174040
000681,0.987779,0.452586,0.00859457,0.172357
000682,1.008085,0.443007,0.01043114,0.168685
000683,0.953925,0.449581,0.01043416,0.182158
000684,0.949307,0.414297,0.01065918,0.242934
000685,0.907091,0.430132,0.00789280,0.212421
000686,0.964235,0.396384,0.00920277,0.243346
000687,0.956896,0.509706,0.01863929,0.200429
000688,1.014573,0.500001,0.01224762,0.158401
000689,0.932833,0.436107,0.01129530,0.186771
000690,0.515684,0.390005,0.00889252,0.212900
000691,0.976687,0.396268,0.00846672,0.239745
000692,1.109403,0.363934,0.00787439,0.218983
000693,0.963506,0.425704,0.00971790,0.172011
000694,0.965626,0.473722,0.01094681,0.180744
000695,0.892815,0.456402,0.01229419,0.220824
000696,0.398744,0.495192,0.01861310,0.224841
000697,0.403612,0.512641,0.01102095,0.160811
000698,0.435613,0.562720,0.01495402,0.171107
000699,1.020421,0.377365,0.01540170,0.233741
000700,1.044453,0.402541,0.01141239,0.167068
000701,1.042610,0.412835,0.01294424,0.190342
000702,0.166096,0.524256,0.01274907,0.178981
000703,0.213240,0.345732,0.00657645,0.174743
000704,0.206847,0.403877,0.00990706,0.197619
000705,0.153888,0.796423,0.03302074,0.216288
000706,0.133728,0.774544,0.02324118,0.186302
000707,0.962683,0.784086,0.02872733,0.207732
000708,0.876255,0.355913,0.00528211,0.186124
000709,1.074666,0.386695,0.00692790,0.159972
000710,1.095200,0.443288,0.01003034,0.181856
000711,0.460474,0.541960,0.01693324,0.213952
000712,0.650317,0.549622,0.01278633,0.182008
000713,0.685232,0.567952,0.01318807,0.163598
000714,0.343039,0.215554,0.00416540,0.202720
000715,0.224940,0.441351,0.00735074,0.163624
000716,0.513549,0.100635,0.00236476,0.289764
000717,0.806846,0.544275,0.01190060,0.143805
000718,0.909074,0.555217,0.02131348,0.230525
000719,0.941949,0.556621,0.01406748,0.133978
000720,0.956896,0.505578,0.01197950,0.167574
000721,0.933618,0.526236,0.01592729,0.200481
000722,0.925443,0.533826,0.01329405,0.175934
000723,1.029651,0.403711,0.01071048,0.221931
000724,0.978436,0.400864,0.00887197,0.200927
000725,0.988212,0.422847,0.00681668,0.152506
000726,0.870314,0.555274,0.01411908,0.192036
000727,0.855032,0.571815,0.01783569,0.188361
000728,0.932539,0.576339,0.01325204,0.130578
000729,1.005417,0.473067,0.00987361,0.190287
000730,0.841432,0.387203,0.00693263,0.211510
000731,1.083462,0.524717,0.01036121,0.141454
000732,0.199180,0.377726,0.01109402,0.226071
000733,0.210213,0.293998,0.00472658,0.182193
000734,0.185207,0.384429,0.00925773,0.194996
000735,0.237993,0.512014,0.00928291,0.162684
000736,0.136439,0.532412,0.01033571,0.161806
000737,0.552538,0.494432,0.00876835,0.156328
000738,0.255434,0.125874,0.00251084,0.227793
000739,0.255075,0.278951,0.00460609,0.183553
000740,0.211082,0.115572,0.00183186,0.210566
000741,0.689495,0.409329,0.00603418,0.184715
000742,1.011228,0.431616,0.01150967,0.206474
000743,0.984065,0.375300,0.00829616,0.196707
000744,0.973276,0.592410,0.01848838,0.135814
000745,0.992280,0.622192,0.01644280,0.115428
000746,0.993693,0.638831,0.02286103,0.164128
000747,0.795533,0.324501,0.00415202,0.172600
000748,0.954661,0.399258,0.00765672,0.192663
000749,0.413472,0.373340,0.00723431,0.202002
000750,0.630542,0.343023,0.00542027,0.197708
000751,0.666219,0.467772,0.01138864,0.197868
000752,0.548268,0.433415,0.00766253,0.183871
000753,0.799551,0.463360,0.01211566,0.211841
000754,0.746288,0.432441,0.01342483,0.229605
000755,0.863096,0.454174,0.01009786,0.172715
000756,0.414062,0.294665,0.00579950,0.186255
000757,0.426766,0.307582,0.00636227,0.203861
000758,0.429759,0.299609,0.00623179,0.189466
000759,0.540024,0.602629,0.02057568,0.212155
000760,0.642338,0.591400,0.01554766,0.177093
000761,0.631074,0.622562,0.01604041,0.170128
000762,0.848691,0.433933,0.00954445,0.181904
000763,0.879210,0.421859,0.00922055,0.192154
000764,0.895546,0.428041,0.01215737,0.211606
000765,0.758577,0.439759,0.00745059,0.170781
000766,0.701604,0.401753,0.01032239,0.222146
000767,0.732919,0.411231,0.00727696,0.170635
000768,0.823617,0.516641,0.00827681,0.155719
000769,0.945926,0.564760,0.01156436,0.161614
000770,1.066628,0.470938,0.00885318,0.172324
000771,0.894898,0.448107,0.01157665,0.203140
000772,0.953637,0.440388,0.01442677,0.215429
000773,0.805294,0.413083,0.00830730,0.197844
000774,0.896397,0.543464,0.01280342,0.172182
000775,0.971298,0.538097,0.01108311,0.156421
000776,0.976687,0.541244,0.01630949,0.208337
000777,1.002073,0.558906,0.01287239,0.196264
000778,1.055497,0.562528,0.01320562,0.185337
000779,1.031723,0.569790,0.01120275,0.171641
000780,0.459811,0.360757,0.00945130,0.229507
000781,0.371155,0.369112,0.00707759,0.180377
000782,0.455543,0.359905,0.00680326,0.188798
000783,0.164248,0.558312,0.01051770,0.162976
000784,0.167012,0.546305,0.01142090,0.180917
000785,0.127178,0.555218,0.01239486,0.178467
000786,0.821242,0.559460,0.01503219,0.165022
000787,0.797411,0.598251,0.01405804,0.153925
000788,0.784758,0.596083,0.01351311,0.156276
000789,0.789411,0.223673,0.00214270,0.185476
000790,0.203275,0.158812,0.00167393,0.241295
000791,0.430326,0.094686,0.00066537,0.296931
000792,0.981270,0.389850,0.01255544,0.235181
000793,0.986852,0.390769,0.01309639,0.239215
000794,0.950335,0.401248,0.00932118,0.190066
000795,0.229905,0.439114,0.00707501,0.161458
000796,0.431035,0.551853,0.01437722,0.190102
000797,0.286518,0.468263,0.01307323,0.218238
000798,0.689318,0.478261,0.00858614,0.186926
000799,0.952548,0.358808,0.00726932,0.260088
000800,1.051703,0.401839,0.00882908,0.192336
000801,0.101863,0.729225,0.01749346,0.161974
000802,0.138438,0.564248,0.01662266,0.206142
000803,0.134411,0.548673,0.01193360,0.175217
000804,1.043283,0.432022,0.00860208,0.190131
000805,1.020212,0.308097,0.00494994,0.196243
000806,0.999542,0.329215,0.00613041,0.196505
000807,0.550047,0.386016,0.00855165,0.191063
000808,0.654387,0.399919,0.00885166,0.185976
000809,0.655180,0.407563,0.01102053,0.210658
000810,0.526287,0.470500,0.01219056,0.208670
000811,0.632764,0.472703,0.00812861,0.162027
000812,0.798444,0.433903,0.00983836,0.195155
000813,0.766262,0.400629,0.00723926,0.195166
000814,1.034235,0.437663,0.01347102,0.245705
000815,0.903147,0.359405,0.00598534,0.205420
000816,0.685366,0.636525,0.02126306,0.198430
000817,0.522212,0.609862,0.01983122,0.184951
000818,0.679508,0.589094,0.02221984,0.196481
000819,0.790955,0.360897,0.00571572,0.182294
000820,1.114891,0.398161,0.01066909,0.232412
000821,1.118907,0.319678,0.00708084,0.217457
000822,0.721547,0.305325,0.00912311,0.236117
000823,0.945442,0.372214,0.00714965,0.231095
000824,0.635507,0.299625,0.00814671,0.209899
000825,0.770948,0.459579,0.00866902,0.167442
000826,0.823320,0.469192,0.01187456,0.191749
000827,0.829818,0.462634,0.01088264,0.185045
000828,0.500061,0.439433,0.00865166,0.179330
000829,0.758819,0.496758,0.00923704,0.161971
000830,0.455543,0.431896,0.00755945,0.169257
000831,0.922405,0.380648,0.00657450,0.181549
000832,0.177122,0.425043,0.01215560,0.213489
000833,0.722181,0.317070,0.00569701,0.211887
000834,0.620344,0.484066,0.01129610,0.190837
000835,0.340360,0.461391,0.00777551,0.168286
000836,0.842193,0.483427,0.01245203,0.197776
000837,0.648485,0.457520,0.00857313,0.174908
000838,1.111052,0.517807,0.01618772,0.215791
000839,0.994430,0.456652,0.01241165,0.226110
000840,1.014573,0.535369,0.00962887,0.172707
000841,1.037299,0.408113,0.01001177,0.237146
000842,1.015625,0.464494,0.01067800,0.217306
000843,0.657412,0.383302,0.00646876,0.188288
000844,0.977593,0.371512,0.00838618,0.217050
000845,0.953637,0.357312,0.00568082,0.176931
000846,0.986728,0.424184,0.01061580,0.205483
000847,0.373124,0.534520,0.01169765,0.147383
000848,1.062155,0.491888,0.01397339,0.196037
000849,0.774857,0.360809,0.00587227,0.172567
000850,0.690335,0.373166,0.01064246,0.234866
000851,0.760225,0.378903,0.00894393,0.212753
000852,0.968655,0.400191,0.00615518,0.193665
000853,1.064910,0.367808,0.00640569,0.172073
000854,1.013730,0.380663,0.00630006,0.185596
000855,0.862247,0.397281,0.00747598,0.175463
000856,0.648485,0.386899,0.00862315,0.187870
000857,0.710422,0.355604,0.00642171,0.169584
000858,0.581756,0.466312,0.00892530,0.170170
000859,0.465942,0.486731,0.01216302,0.207213
000860,0.962239,0.511153,0.01306498,0.173979
000861,0.414062,0.459162,0.00910383,0.165235
000862,0.294190,0.445205,0.00959232,0.176235
000863,0.387960,0.454943,0.01182487,0.203155
000864,0.940165,0.410931,0.00944634,0.232023
000865,0.921776,0.426812,0.00752028,0.195317
000866,0.954661,0.393431,0.00811098,0.223393
000867,0.569670,0.522405,0.01876753,0.203318
000868,0.716454,0.582238,0.01822414,0.185818
000869,0.661899,0.566694,0.01683039,0.195930
000870,0.434420,0.387951,0.00553580,0.156432
000871,0.501524,0.386120,0.00584798,0.156881
000872,0.728073,0.377543,0.00663489,0.183503
000873,0.981798,0.587182,0.02202330,0.180179
000874,0.989446,0.591568,0.01744527,0.134718
000875,1.005873,0.598050,0.01734750,0.122862
000876,0.206404,0.448757,0.01293462,0.208390
000877,0.184382,0.911654,0.03002769,0.172095
000878,0.261106,0.507327,0.01570300,0.217312
000879,0.851598,0.415687,0.00966217,0.207949
000880,0.891070,0.409463,0.00895403,0.189305
000881,0.812500,0.392683,0.01122830,0.229136
000882,0.953125,0.393785,0.00770131,0.181554
000883,0.855995,0.326940,0.00695908,0.241445
000884,0.622063,0.337556,0.00593936,0.186766
000885,0.678249,0.543733,0.01844149,0.198966
000886,0.759783,0.578893,0.01515160,0.188483
000887,0.535484,0.536993,0.01381126,0.183693
000888,0.796722,0.399823,0.00593119,0.179804
000889,0.637760,0.410807,0.00975533,0.222545
000890,0.762670,0.388817,0.00709655,0.190342
000891,0.908403,0.490764,0.01050919,0.187119
000892,0.999267,0.468773,0.00929747,0.172951
000893,0.950046,0.451435,0.00988632,0.180756
000894,0.858096,0.456016,0.00720340,0.183847
000895,0.858096,0.427038,0.00883381,0.223583
000896,1.110365,0.561203,0.01288892,0.192980
000897,0.868172,0.495545,0.01101901,0.165152
000898,0.898268,0.453246,0.01084950,0.179450
000899,0.904700,0.504274,0.01651739,0.211191
000900,0.739593,0.443537,0.01017606,0.207766
000901,0.997188,0.368398,0.00815611,0.226104
000902,0.918692,0.443695,0.01102565,0.228158
000903,1.022722,0.548513,0.01117714,0.194725
000904,1.084363,0.529864,0.01010455,0.170118
000905,1.032788,0.550519,0.00965603,0.162676
000906,0.850092,0.394990,0.00721627,0.197901
000907,0.809226,0.397959,0.00710405,0.186689
000908,0.835061,0.404900,0.00860078,0.197174
000909,1.059393,0.390966,0.00839153,0.206854
000910,0.886985,0.487841,0.01332633,0.204493
000911,0.946958,0.455742,0.01132802,0.219078
000912,0.312500,0.521480,0.01221726,0.186141
000913,0.841468,0.687895,0.02330013,0.189984
000914,0.812538,0.811297,0.02918258,0.134943
000915,0.937793,0.558648,0.02023962,0.205201
000916,0.832132,0.565089,0.01546843,0.180547
000917,0.836558,0.537891,0.01361712,0.171046
000918,0.235025,0.557196,0.01279958,0.175947
000919,0.239017,0.574625,0.01257490,0.169104
000920,0.220002,0.521278,0.01056229,0.163636
000921,0.643335,0.292665,0.00674699,0.222000
000922,0.642955,0.289846,0.00567040,0.202609
000923,0.664614,0.315055,0.00569484,0.192878
000924,0.949179,0.384050,0.00909118,0.224521
000925,0.907899,0.428360,0.00776703,0.187993
000926,0.721462,0.567047,0.01492754,0.200845
000927,0.827720,0.461920,0.01430703,0.204115
000928,0.977937,0.436758,0.01359939,0.214252
000929,0.914096,0.465079,0.01089941,0.188889
000930,0.447227,0.428656,0.00754012,0.172995
000931,1.000641,0.508574,0.01395329,0.235066
000932,1.046350,0.408185,0.00596043,0.189427
000933,0.563855,0.457553,0.00769764,0.174202
000934,0.335938,0.673521,0.02046892,0.206557
000935,0.701604,0.471228,0.00884835,0.177355
000936,0.136439,0.545390,0.01593217,0.199688
000937,0.158191,0.565876,0.01740760,0.201369
000938,0.147406,0.505937,0.01189225,0.186217
000939,0.985893,0.354999,0.00683069,0.218746
000940,1.023229,0.451521,0.00816516,0.172071
000941,0.906957,0.368686,0.00478972,0.179158
000942,0.935219,0.408115,0.00757318,0.218244
000943,0.758457,0.409156,0.01101669,0.213012
000944,0.604599,0.423641,0.00866583,0.167987
000945,0.668870,0.457520,0.01710596,0.230700
000946,0.693863,0.448457,0.01453415,0.213744
000947,0.719514,0.498863,0.01415575,0.193673
000948,0.817032,0.470129,0.01160235,0.206625
000949,0.966890,0.388846,0.00770571,0.198859
000950,1.019883,0.425284,0.00798736,0.219337
000951,0.753289,0.377291,0.00577045,0.170536
000952,0.869016,0.313064,0.00413619,0.162826
000953,0.847683,0.397445,0.00769373,0.210080
000954,0.912191,0.406345,0.01105853,0.177699
000955,0.812538,0.401367,0.01433524,0.227839
000956,0.937630,0.396939,0.01413415,0.242271
000957,0.449677,0.415556,0.00744913,0.181853
000958,0.587810,0.415709,0.00723789,0.200094
000959,0.934141,0.421720,0.00691749,0.207852
000960,0.904160,0.440970,0.00902705,0.191166
000961,0.991572,0.445522,0.01027885,0.188654
000962,0.989508,0.361672,0.00566238,0.171539
000963,0.850415,0.355495,0.00896962,0.215185
000964,0.875035,0.366756,0.00865165,0.198658
000965,0.774542,0.324798,0.00830185,0.235205
000966,0.981830,0.369430,0.00558306,0.196304
000967,1.006964,0.326931,0.00744530,0.218629
000968,1.003321,0.327203,0.00520396,0.179176
000969,0.794305,0.328675,0.00674003,0.185501
000970,0.751179,0.316423,0.00587012,0.165335
000971,0.752640,0.314355,0.00579089,0.172468
000972,0.821799,0.479883,0.01175161,0.204120
000973,0.419990,0.459890,0.01150327,0.210241
000974,0.666997,0.515385,0.01086824,0.175758
000975,0.279727,0.489155,0.01091060,0.186978
000976,0.178324,0.640252,0.01504114,0.164573
000977,0.265625,0.501675,0.01006034,0.174105
000978,0.192162,0.332781,0.00504298,0.180254
000979,0.461401,0.354918,0.00609480,0.216385
000980,0.452114,0.341000,0.00543533,0.205707
000981,0.783318,0.396243,0.00742365,0.193956
000982,0.874163,0.348389,0.00633905,0.195091
000983,0.861857,0.429469,0.00791206,0.185196
000984,0.280489,0.408551,0.01279965,0.226426
000985,0.341702,0.418525,0.01117628,0.204358
000986,0.286518,0.399447,0.00790726,0.171601
000987,0.752032,0.414361,0.00766731,0.197795
000988,0.795840,0.352663,0.00586515,0.216864
000989,1.013369,0.347023,0.00846749,0.237054
000990,0.630106,0.547738,0.01051414,0.167412
000991,0.269390,0.526579,0.01231910,0.184801
000992,0.316093,0.546905,0.01145670,0.181035
000993,0.986357,0.582738,0.01981524,0.241277
000994,0.898573,0.589496,0.01887036,0.216201
000995,0.922702,0.594643,0.01832710,0.202782
000996,0.945054,0.362266,0.00831574,0.220879
000997,1.033674,0.359914,0.00682006,0.212012
000998,1.005114,0.304714,0.00461816,0.196035
000999,0.140625,0.435419,0.00779383,0.169961
001000,0.177122,0.461032,0.01160399,0.206270
001001,0.186357,0.485432,0.00823388,0.160877
001002,0.494106,0.409372,0.01058704,0.214297
001003,0.503891,0.411320,0.00815644,0.192908
001004,0.494723,0.423869,0.00743395,0.175218
001005,0.902504,0.486184,0.00751408,0.153765
001006,1.020332,0.366648,0.00763226,0.209140
001007,1.013218,0.386819,0.00764520,0.188223
001008,0.187825,0.413607,0.01084827,0.223027
001009,0.199180,0.478280,0.00897320,0.175647
001010,0.195312,0.420416,0.00698153,0.171074
001011,0.995626,0.530050,0.01162856,0.183691
001012,1.017096,0.430585,0.00825126,0.161382
001013,1.070769,0.489978,0.01258073,0.176998
001014,0.812876,0.432877,0.01259468,0.241442
001015,0.866589,0.463250,0.01122182,0.192551
001016,0.865638,0.430171,0.00706836,0.165300
001017,0.762670,0.526791,0.01036408,0.172927
001018,0.914330,0.513146,0.01118118,0.176939
001019,1.003686,0.466112,0.00921437,0.166892
001020,0.968750,0.549103,0.01228078,0.206849
001021,0.982668,0.475995,0.01208405,0.223156
001022,0.951619,0.525366,0.01220954,0.193410
001023,0.422887,0.740400,0.02757391,0.207094
001024,0.269842,0.726382,0.02401659,0.200047
001025,0.755837,0.746496,0.02252590,0.205274
001026,0.181210,0.545650,0.01601860,0.209760
001027,0.111858,0.546132,0.01120479,0.172302
001028,0.164805,0.527698,0.01162574,0.185362
001029,0.329332,0.394766,0.00672223,0.180485
001030,0.438127,0.411202,0.00565244,0.169999
001031,1.111519,0.478122,0.01154053,0.179928
001032,0.879731,0.391814,0.00730807,0.183902
001033,0.930475,0.304528,0.00406791,0.185773
001034,0.833012,0.380022,0.01013213,0.220822
001035,0.252430,0.483890,0.00921379,0.168557
001036,0.269842,0.427172,0.01130690,0.212199
001037,0.268482,0.464738,0.01043587,0.191355
001038,0.946893,0.560576,0.01464164,0.157053
001039,0.874791,0.550017,0.01238494,0.181021
001040,0.871155,0.593749,0.02054073,0.201633
001041,0.771383,0.652828,0.02144857,0.172083
001042,0.840343,0.628981,0.01605113,0.142078
001043,0.868067,0.623605,0.02385784,0.194912
001044,0.933095,0.407974,0.01032040,0.206362
001045,0.920185,0.420145,0.01259201,0.239601
001046,0.919090,0.408644,0.01178590,0.226091
001047,0.671784,0.618724,0.01632406,0.159268
001048,0.521159,0.610354,0.01710333,0.180946
001049,0.585938,0.601777,0.01685721,0.171117
001050,0.999328,0.427732,0.01303871,0.229934
001051,0.998198,0.446364,0.01152903,0.202027
